age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_life_balance,productivity_ratio,cognitive_load,caffeine_per_sleep,exp_tier,age_group
25.0,9.0,5.68,5.22,4.0,4.0,19.0,1.0,10.53,0.51,53.795,Low,0.35348548096943355,3.1666666666666665,15.18,0.7662833781066326,Senior,20-25
33.0,19.0,10.64,4.48,7.0,9.0,19.0,7.0,12.86,0.16,86.38,High,0.19744680010864682,1.1176470588235294,39.14,1.5624996512277562,Principal,31-35
24.0,10.0,8.29,8.34,1.0,3.0,12.0,4.0,10.98,0.65,21.01,Low,0.46652825809401877,1.5,20.29,0.11990406236162324,Senior,20-25
35.0,16.0,12.49,4.48,1.0,11.0,19.0,0.0,12.02,1.41,66.39,Medium,0.24031006771480756,1.5833333333333333,34.49,0.22321423588967945,Principal,31-35
34.0,7.0,11.78,4.07,2.0,5.0,26.0,3.0,12.97,1.17,38.21,Medium,0.2117171631629429,2.888888888888889,26.28,0.49140037066329956,Mid,31-35
34.0,12.0,11.24,6.35,2.0,7.0,3.0,1.0,15.56,1.93,53.92,Medium,0.3089552123524174,0.3333333333333333,26.740000000000002,0.31496058032116847,Senior,31-35
23.0,19.0,11.01,7.66,2.0,3.0,3.0,5.0,12.11,0.87,44.58,Medium,0.36894462072038836,0.3333333333333333,24.509999999999998,0.261096571658411,Principal,20-25
27.0,17.0,9.6,6.29,2.0,19.0,21.0,4.0,13.52,0.67,77.83,High,0.30103804926306016,0.875,53.6,0.31796497329650664,Principal,26-30
35.0,15.0,4.61,4.26,1.0,9.0,1.0,8.0,7.24,1.39,35.2,Medium,0.4767932087094338,0.05555555555555555,34.61,0.23474172893386644,Principal,31-35
35.0,1.0,10.55,7.45,7.0,10.0,12.0,2.0,11.57,0.82,75.54,High,0.3738697841831019,0.9230769230769231,33.55,0.9395971893158135,Junior,31-35
23.0,4.0,8.67,7.21,6.0,14.0,12.0,4.0,10.83,1.24,63.76,Medium,0.4333333111111122,0.631578947368421,42.67,0.8321774157867662,Mid,20-25
32.0,17.0,8.7,7.41,7.0,4.0,19.0,9.0,11.08,1.89,49.61,Medium,0.4701718670287226,1.3571428571428572,30.2,0.9446692382362701,Principal,31-35
32.0,2.0,7.79,5.06,2.0,2.0,29.0,6.0,12.65,1.0,18.74,Low,0.29647748060286294,3.2222222222222223,20.79,0.39525683888204766,Junior,31-35
21.0,16.0,13.29,7.98,0.0,14.0,6.0,8.0,16.93,1.0,78.05,High,0.29715419268185994,0.2608695652173913,53.29,0.0,Principal,20-25
22.0,15.0,6.49,6.4,6.0,1.0,6.0,2.0,9.66,1.55,0.0,Low,0.4922600314390074,1.5,11.49,0.9374998535156478,Principal,20-25
41.0,5.0,7.17,6.68,3.0,1.0,16.0,3.0,8.68,1.51,19.86,Low,0.5167192103016272,3.2,13.67,0.44910172917638785,Mid,41-44
27.0,18.0,13.63,6.73,2.0,7.0,9.0,0.0,16.19,1.03,59.99,Medium,0.2602280261492949,1.125,27.630000000000003,0.29717677605099907,Principal,26-30
43.0,6.0,12.1,5.43,4.0,13.0,11.0,1.0,13.24,0.13,82.22,High,0.21941593451397257,0.7333333333333333,39.6,0.7366481147977689,Mid,41-44
34.0,17.0,4.14,5.25,3.0,8.0,24.0,2.0,8.19,1.02,9.32,Low,0.508515773843003,2.1818181818181817,23.14,0.5714284625850548,Principal,31-35
30.0,13.0,13.06,4.02,7.0,4.0,22.0,9.0,14.71,0.75,88.14,High,0.17176808888123551,1.5714285714285714,34.56,1.7412930991808213,Senior,26-30
28.0,5.0,6.27,5.98,7.0,11.0,26.0,6.0,9.65,0.63,57.35,Medium,0.4152009789446622,1.4444444444444444,37.269999999999996,1.1705683661256912,Mid,26-30
26.0,7.0,11.06,6.43,5.0,9.0,21.0,6.0,14.86,1.96,60.31,Medium,0.3236882591169653,1.3125,38.06,0.7776048557379696,Mid,26-30
32.0,14.0,9.53,7.71,7.0,0.0,29.0,0.0,12.0,1.74,5.51,Low,0.4389224134267341,29.0,9.53,0.9079116850957607,Senior,31-35
21.0,14.0,9.37,4.33,5.0,18.0,15.0,8.0,12.9,0.66,90.03,High,0.22406824319406182,0.5555555555555556,57.37,1.1547341444031998,Senior,20-25
27.0,14.0,11.18,8.62,0.0,10.0,1.0,2.0,15.24,0.62,48.31,Medium,0.3497350359676367,0.07692307692307693,34.18,0.0,Senior,26-30
26.0,15.0,6.07,5.32,3.0,16.0,21.0,2.0,7.81,1.44,41.27,Medium,0.4870316651994478,1.105263157894737,41.07,0.5639096684380323,Principal,26-30
43.0,0.0,5.59,5.83,3.0,2.0,20.0,1.0,8.99,0.67,11.93,Low,0.44581615597968755,5.0,11.09,0.5145796715986841,Junior,41-44
31.0,10.0,10.52,4.24,7.0,0.0,8.0,2.0,14.46,0.5,47.94,Medium,0.18975179384500424,2.6666666666666665,13.52,1.6509430068530644,Senior,31-35
38.0,4.0,6.91,7.27,0.0,16.0,11.0,5.0,9.34,1.96,66.09,Medium,0.567999965046156,0.5,46.41,0.0,Mid,36-40
26.0,4.0,13.74,7.54,5.0,5.0,16.0,9.0,15.39,1.13,81.14,High,0.29763129771262276,1.0666666666666667,37.24,0.6631298855265404,Mid,26-30
29.0,5.0,8.52,8.64,2.0,12.0,15.0,3.0,10.66,1.52,39.68,Medium,0.5297184291074855,0.9375,37.019999999999996,0.23148145468964645,Mid,26-30
44.0,1.0,5.12,5.68,0.0,19.0,4.0,1.0,9.85,1.43,31.02,Low,0.47494986807282114,0.19047619047619047,44.62,0.0,Junior,41-44
35.0,5.0,10.86,5.29,4.0,3.0,18.0,7.0,13.29,1.51,65.32,Medium,0.2815734873054457,1.6363636363636365,27.36,0.756143524358502,Mid,31-35
22.0,13.0,7.06,7.63,0.0,4.0,24.0,0.0,8.49,1.81,4.71,Medium,0.6070739159437996,4.8,15.059999999999999,0.0,Senior,20-25
29.0,10.0,5.49,7.53,1.0,14.0,27.0,9.0,6.82,1.0,31.92,Low,0.6929325188519482,1.125,46.99,0.13280210719759533,Senior,26-30
25.0,3.0,8.23,8.69,5.0,13.0,16.0,7.0,9.95,1.51,70.8,High,0.5610560747493908,0.7619047619047619,44.730000000000004,0.5753739268844734,Mid,20-25
37.0,8.0,13.64,5.03,1.0,18.0,21.0,1.0,15.15,1.59,80.03,High,0.22994094373251325,1.05,51.14,0.1988071175333762,Senior,36-40
37.0,2.0,8.11,7.53,5.0,14.0,2.0,8.0,11.09,1.89,68.34,Medium,0.4906249744466159,0.08695652173913043,48.11,0.6640105359879765,Junior,36-40
24.0,10.0,7.47,4.33,5.0,11.0,16.0,3.0,9.86,1.43,47.53,Medium,0.33237159074601325,1.0666666666666667,33.97,1.1547341444031998,Senior,20-25
40.0,10.0,8.45,6.4,3.0,17.0,26.0,3.0,12.82,1.79,61.17,Medium,0.3850493472003128,1.2380952380952381,46.95,0.4687499267578239,Senior,36-40
26.0,3.0,4.12,4.6,2.0,13.0,14.0,6.0,8.64,0.19,55.91,Medium,0.37539182011035893,0.7,39.12,0.43478251417771435,Mid,26-30
21.0,0.0,5.33,7.27,2.0,9.0,18.0,2.0,8.22,0.25,9.68,Low,0.5549815088574532,1.5,26.33,0.2751031258455123,Junior,20-25
30.0,15.0,12.5,7.01,5.0,7.0,14.0,9.0,17.05,0.32,89.08,High,0.2480541371216874,0.8235294117647058,40.0,0.7132666600190214,Principal,26-30
32.0,10.0,13.78,4.24,5.0,3.0,17.0,2.0,16.58,0.29,71.42,High,0.14920948125133462,2.8333333333333335,22.78,1.179245004895046,Senior,31-35
42.0,15.0,5.58,5.6,7.0,17.0,25.0,3.0,9.15,0.18,51.32,Medium,0.3923964431502754,1.1904761904761905,44.08,1.2499997767857542,Principal,41-44
24.0,10.0,9.36,5.98,1.0,7.0,11.0,9.0,11.01,0.25,81.36,High,0.3058419093842951,0.6470588235294118,36.86,0.16722405230367016,Senior,20-25
25.0,7.0,13.66,5.24,7.0,3.0,27.0,2.0,14.87,1.99,54.06,Medium,0.2534174464277095,4.5,22.66,1.335877607656945,Mid,20-25
43.0,0.0,5.57,4.19,7.0,9.0,11.0,9.0,7.21,0.54,71.73,Medium,0.3701095172058281,0.5789473684210527,37.07,1.6706439926863976,Junior,41-44
33.0,8.0,5.86,5.59,4.0,4.0,23.0,7.0,7.87,0.96,26.73,Low,0.47705750349180603,1.9166666666666667,24.36,0.7155633782534208,Senior,31-35
31.0,11.0,13.27,7.96,0.0,9.0,2.0,8.0,17.27,1.64,57.3,Medium,0.3143418364655587,0.1111111111111111,43.269999999999996,0.0,Senior,31-35
23.0,7.0,11.06,5.8,5.0,5.0,10.0,4.0,12.75,0.24,73.49,High,0.25367491584733654,1.0,27.060000000000002,0.8620688168846867,Mid,20-25
42.0,16.0,5.52,5.62,7.0,3.0,22.0,2.0,7.04,0.63,24.46,Low,0.4976114253494089,3.6666666666666665,14.52,1.245551379795128,Principal,41-44
25.0,9.0,7.93,8.71,5.0,17.0,9.0,6.0,12.64,0.32,79.63,High,0.43898879732674784,0.375,50.93,0.5740527469514641,Senior,20-25
29.0,6.0,4.56,4.21,0.0,16.0,21.0,2.0,8.32,0.13,39.19,Medium,0.33695649557791185,1.105263157894737,39.56,0.0,Mid,26-30
37.0,18.0,8.33,7.84,0.0,6.0,14.0,5.0,11.22,1.92,23.13,Low,0.4992327110366899,1.1666666666666667,27.83,0.0,Principal,36-40
34.0,5.0,11.78,6.42,4.0,8.0,22.0,3.0,13.16,1.72,50.01,Medium,0.3263833068811826,1.8333333333333333,32.28,0.6230528624528252,Mid,31-35
27.0,10.0,9.54,8.72,4.0,2.0,10.0,6.0,13.95,1.76,29.1,Low,0.4461472777289367,1.1111111111111112,22.54,0.45871554372528167,Senior,26-30
28.0,17.0,10.47,5.97,0.0,8.0,22.0,5.0,11.9,1.74,56.96,Medium,0.34465800873231967,1.5714285714285714,33.97,0.0,Principal,26-30
24.0,14.0,7.27,7.54,5.0,3.0,25.0,6.0,10.71,0.31,39.51,Medium,0.43659619373769776,2.5,22.27,0.6631298855265404,Senior,20-25
29.0,1.0,5.61,4.35,5.0,18.0,0.0,3.0,9.28,1.57,54.73,Medium,0.3975822432785599,0.0,46.11,1.1494250231206844,Junior,26-30
39.0,13.0,4.13,8.64,0.0,8.0,19.0,5.0,6.73,1.46,16.69,Low,0.9300183305692148,1.3571428571428572,27.63,0.0,Senior,36-40
25.0,9.0,12.21,5.72,5.0,19.0,3.0,9.0,16.85,1.85,100.0,High,0.2604955175328452,0.10344827586206896,63.71,0.8741257213066921,Senior,20-25
35.0,15.0,10.37,6.62,4.0,5.0,20.0,6.0,11.57,0.44,56.37,Medium,0.3217866763087204,1.6666666666666667,29.369999999999997,0.6042295159774145,Principal,31-35
43.0,6.0,6.29,4.69,0.0,10.0,29.0,9.0,10.56,0.83,70.78,High,0.3275964197272154,1.45,39.79,0.0,Mid,41-44
22.0,7.0,8.18,8.73,4.0,14.0,25.0,7.0,11.4,0.59,44.61,Medium,0.4759958898878504,1.1363636363636365,46.68,0.4581900964272513,Mid,20-25
29.0,9.0,12.01,7.36,5.0,5.0,20.0,9.0,15.45,0.52,79.07,High,0.2869628446116954,1.3333333333333333,35.51,0.6793477337842753,Senior,26-30
30.0,14.0,9.39,4.27,5.0,19.0,7.0,8.0,14.34,1.3,94.14,High,0.2347239681953658,0.25,59.39,1.1709599131241422,Senior,26-30
30.0,7.0,7.0,4.78,4.0,9.0,19.0,2.0,10.33,0.33,49.26,Medium,0.2948643799847444,1.5833333333333333,28.0,0.8368199086150818,Mid,26-30
36.0,12.0,6.67,6.0,1.0,17.0,12.0,4.0,10.86,0.93,53.74,Medium,0.39532228206946474,0.5454545454545454,46.67,0.16666663888889352,Senior,36-40
23.0,11.0,6.18,5.08,1.0,15.0,16.0,9.0,7.79,1.29,65.76,Medium,0.4559770611326371,0.64,49.68,0.1968503549507175,Senior,20-25
23.0,7.0,12.24,5.52,6.0,3.0,14.0,2.0,16.48,0.26,43.93,Medium,0.20125347488671744,2.3333333333333335,21.240000000000002,1.0869563248267529,Mid,20-25
36.0,14.0,9.82,8.99,4.0,9.0,20.0,4.0,13.86,0.51,70.85,High,0.40118241549060746,1.4285714285714286,33.82,0.4449387714194915,Senior,36-40
28.0,11.0,11.09,7.29,0.0,12.0,0.0,1.0,15.96,1.93,54.06,Medium,0.34085026466357615,0.0,36.59,0.0,Senior,26-30
38.0,10.0,8.99,8.61,1.0,4.0,27.0,2.0,17.34,1.59,30.57,Low,0.3873907942502547,3.857142857142857,19.990000000000002,0.1161440050936115,Senior,36-40
24.0,18.0,13.87,6.18,5.0,19.0,2.0,6.0,15.73,1.35,100.0,High,0.25439188329757145,0.07692307692307693,60.87,0.8090613577570619,Principal,20-25
41.0,13.0,6.49,7.55,7.0,18.0,23.0,7.0,9.35,1.71,61.17,Medium,0.5845959226896513,0.8846153846153846,52.99,0.9271521950791795,Senior,41-44
43.0,17.0,5.81,6.46,2.0,17.0,25.0,4.0,10.46,0.03,47.77,Medium,0.398893644812929,1.1363636363636365,45.81,0.3095974752945085,Principal,41-44
25.0,12.0,8.62,5.64,0.0,19.0,20.0,2.0,12.18,0.01,58.79,Medium,0.2716346023252595,0.9090909090909091,49.62,0.0,Senior,20-25
22.0,3.0,4.35,6.6,4.0,16.0,22.0,3.0,7.2,0.31,32.59,Low,0.5982683464702729,1.1,40.85,0.6060605142332555,Mid,20-25
41.0,16.0,8.99,6.14,5.0,15.0,29.0,2.0,13.36,0.99,76.81,High,0.31901564568162655,1.6111111111111112,41.99,0.814332114929623,Principal,41-44
20.0,18.0,12.84,8.9,5.0,0.0,16.0,2.0,15.25,1.14,32.66,Low,0.35742255758552666,5.333333333333333,15.84,0.5617976896856529,Principal,20-25
39.0,8.0,10.86,6.48,2.0,0.0,21.0,8.0,14.52,0.23,49.76,Medium,0.2643813922623565,2.3333333333333335,22.86,0.30864192767871484,Senior,36-40
41.0,6.0,6.68,8.06,4.0,19.0,27.0,3.0,10.79,0.14,48.62,Medium,0.46937604640091324,1.173913043478261,49.18,0.4962778540598196,Mid,41-44
35.0,0.0,5.23,7.33,6.0,13.0,29.0,5.0,8.02,1.66,44.8,Medium,0.6784905148309046,1.5263157894736843,38.730000000000004,0.8185537764592392,Junior,31-35
42.0,6.0,7.82,6.4,0.0,1.0,23.0,2.0,9.04,0.93,4.19,Low,0.43475679509153053,5.75,12.82,0.0,Mid,41-44
30.0,6.0,12.33,6.37,5.0,14.0,21.0,7.0,15.86,1.98,91.19,High,0.2962043172683818,0.9545454545454546,50.83,0.7849292331351282,Mid,26-30
32.0,19.0,7.48,5.71,6.0,2.0,3.0,3.0,12.17,0.46,42.28,Medium,0.3139948949620919,0.5,15.98,1.050787907042398,Principal,31-35
29.0,6.0,4.34,4.53,3.0,12.0,26.0,7.0,12.02,1.29,53.21,Medium,0.3557456995265465,1.3,38.84,0.6622515094367528,Mid,26-30
22.0,7.0,6.74,7.81,5.0,18.0,7.0,1.0,11.45,1.61,33.6,Low,0.5178669313981896,0.35,44.24,0.6402047835845348,Mid,20-25
28.0,15.0,13.9,8.59,3.0,0.0,14.0,8.0,16.32,1.75,58.78,Medium,0.3421575002595136,1.5555555555555556,25.9,0.34924326551300755,Principal,26-30
31.0,2.0,10.77,5.09,7.0,12.0,7.0,1.0,15.32,0.61,84.47,High,0.2184745029331352,0.5,36.269999999999996,1.3752453093820611,Junior,31-35
42.0,12.0,13.01,8.63,3.0,14.0,29.0,2.0,17.16,0.39,56.5,Medium,0.2989724793181147,1.7058823529411764,44.01,0.34762452518835163,Senior,41-44
33.0,9.0,11.75,5.16,0.0,15.0,13.0,2.0,16.6,0.45,73.67,High,0.19788359090357704,0.7222222222222222,44.75,0.0,Senior,31-35
20.0,17.0,9.4,6.65,7.0,10.0,5.0,4.0,13.56,1.33,48.61,Medium,0.34756096047208357,0.3333333333333333,35.4,1.0526314206569292,Principal,20-25
37.0,6.0,5.49,5.72,0.0,2.0,23.0,2.0,7.78,1.04,6.64,Low,0.5094197053941443,4.6,12.49,0.0,Mid,36-40
36.0,4.0,7.49,4.57,2.0,7.0,27.0,7.0,12.09,1.2,51.84,Medium,0.2946884425593237,1.8,31.990000000000002,0.4376366657250184,Mid,36-40
28.0,6.0,9.84,4.26,5.0,5.0,21.0,9.0,13.52,0.04,72.63,High,0.18407533458581615,1.4,33.34,1.1737086446693323,Mid,26-30
28.0,16.0,12.71,5.83,0.0,4.0,14.0,6.0,14.36,0.78,54.82,Medium,0.2441817419955027,1.2727272727272727,29.71,0.0,Principal,26-30
42.0,3.0,6.69,4.24,0.0,14.0,19.0,0.0,7.87,0.62,43.95,Medium,0.33379118586599,1.2666666666666666,34.69,0.0,Mid,41-44
29.0,15.0,5.21,4.52,4.0,8.0,26.0,5.0,7.67,1.73,24.22,Low,0.48524840953040305,1.8571428571428572,28.71,0.884955556425762,Principal,26-30
38.0,18.0,9.59,4.71,2.0,4.0,27.0,1.0,13.74,1.55,41.52,Medium,0.26832403479108297,4.5,19.09,0.42462835995151593,Principal,36-40
34.0,9.0,5.77,4.01,5.0,9.0,21.0,7.0,9.24,0.86,74.93,High,0.32445034480677254,1.2352941176470589,34.269999999999996,1.246882482074194,Senior,31-35
24.0,2.0,10.1,4.77,6.0,5.0,14.0,9.0,13.21,1.26,61.34,Medium,0.25868724758956463,0.9333333333333333,33.6,1.2578613715175322,Junior,20-25
34.0,2.0,6.64,6.89,4.0,10.0,23.0,7.0,7.65,0.1,40.76,Medium,0.48915321979333665,1.2777777777777777,37.14,0.5805514396877446,Junior,31-35
39.0,16.0,6.31,8.1,1.0,3.0,29.0,6.0,9.05,1.27,3.64,Low,0.6100260019514322,2.9,21.31,0.12345677488187966,Principal,36-40
42.0,9.0,7.99,4.97,5.0,19.0,22.0,7.0,9.62,0.19,83.36,High,0.2930153155584716,0.8148148148148148,56.49,1.0060360148820895,Senior,41-44
44.0,16.0,9.93,4.4,1.0,11.0,4.0,0.0,12.75,1.43,57.48,Medium,0.2570546623873606,0.3333333333333333,31.93,0.22727267561984643,Principal,41-44
21.0,16.0,9.45,7.65,7.0,19.0,12.0,7.0,14.42,1.15,93.38,High,0.3686635790254052,0.4444444444444444,57.95,0.9150325601264627,Principal,20-25
32.0,3.0,6.45,4.04,7.0,5.0,6.0,0.0,10.97,0.6,41.3,Medium,0.26636048987597644,1.0,16.45,1.7326728384473171,Mid,31-35
43.0,5.0,12.91,7.67,4.0,0.0,16.0,2.0,15.15,0.74,46.17,Medium,0.29971488596882084,5.333333333333333,15.91,0.5215123179253822,Mid,41-44
35.0,11.0,5.1,4.66,3.0,17.0,7.0,3.0,8.47,0.18,67.72,Medium,0.3566690967819383,0.3333333333333333,43.6,0.6437766858848313,Senior,31-35
34.0,19.0,4.39,5.14,6.0,1.0,4.0,2.0,7.4,0.65,13.25,Low,0.4910941059292532,1.0,9.39,1.1673149479932008,Principal,31-35
44.0,16.0,10.03,4.6,5.0,4.0,22.0,1.0,11.55,1.93,48.69,Medium,0.3025949813440694,3.6666666666666665,19.53,1.0869562854442858,Principal,41-44
29.0,16.0,5.23,5.24,0.0,15.0,6.0,2.0,10.19,0.97,56.19,Medium,0.40272370929158824,0.3333333333333333,38.230000000000004,0.0,Principal,26-30
33.0,9.0,9.05,7.99,2.0,11.0,7.0,8.0,11.75,0.95,70.88,High,0.42980767164386185,0.35,43.05,0.25031285978562456,Senior,31-35
29.0,6.0,13.52,4.66,5.0,11.0,6.0,1.0,16.54,1.26,66.45,Medium,0.19693944787293918,0.46153846153846156,37.019999999999996,1.0729611431413855,Mid,26-30
44.0,15.0,10.99,8.97,2.0,10.0,21.0,4.0,14.58,0.97,44.43,Medium,0.38873678573575343,1.4,36.99,0.2229654154999537,Principal,41-44
33.0,12.0,10.17,5.64,3.0,19.0,14.0,2.0,11.94,0.71,95.08,High,0.28720034883761425,0.6363636363636364,51.17,0.5319147993058867,Senior,31-35
42.0,2.0,9.75,8.61,2.0,18.0,5.0,8.0,11.64,0.28,71.15,High,0.4156147538282022,0.18518518518518517,57.75,0.232288010187223,Junior,41-44
28.0,1.0,5.8,4.95,3.0,6.0,20.0,6.0,7.57,1.26,54.88,Medium,0.4644726653348792,1.5384615384615385,26.8,0.6060604836241447,Junior,26-30
44.0,15.0,8.33,4.94,6.0,1.0,20.0,9.0,10.87,1.5,51.07,Medium,0.33541664919704955,1.8181818181818181,23.83,1.2145746529201107,Principal,41-44
33.0,5.0,7.43,6.83,4.0,5.0,3.0,2.0,9.23,1.85,22.59,Low,0.521008372088333,0.375,20.43,0.5856514515883673,Mid,31-35
22.0,5.0,13.53,4.25,3.0,3.0,22.0,1.0,18.24,0.01,53.795,Medium,0.13408875876333778,4.4,21.03,0.7058821868512501,Mid,20-25
39.0,12.0,6.42,8.01,7.0,1.0,14.0,1.0,10.28,0.13,10.94,Low,0.48742512051346587,4.666666666666667,9.92,0.8739075063785886,Senior,36-40
35.0,6.0,8.72,6.2,1.0,16.0,27.0,4.0,13.31,1.8,53.85,Medium,0.36314115464633884,1.2857142857142858,46.72,0.16129029656608118,Mid,31-35
21.0,4.0,13.38,7.5,7.0,7.0,26.0,8.0,17.77,1.26,84.45,High,0.2812198946638878,1.625,39.38,0.9333332088889055,Mid,20-25
29.0,6.0,11.89,4.87,5.0,4.0,29.0,1.0,15.7,1.92,47.34,Medium,0.24610365182661645,4.833333333333333,21.39,1.0266938343544487,Mid,26-30
22.0,1.0,13.65,7.21,7.0,9.0,2.0,1.0,15.62,0.86,77.11,High,0.275708907560338,0.18181818181818182,33.15,0.9708736517512272,Junior,20-25
30.0,16.0,10.08,6.97,7.0,15.0,4.0,7.0,13.54,0.83,79.37,High,0.33022860583282787,0.17391304347826086,50.58,1.0043040165991368,Principal,26-30
30.0,12.0,7.34,7.78,7.0,1.0,18.0,2.0,9.09,0.69,3.49,Low,0.5155203581545734,4.5,12.34,0.8997428149430828,Senior,26-30
40.0,15.0,12.27,5.49,3.0,18.0,14.0,2.0,13.8,0.29,83.86,High,0.22171077016836324,0.6666666666666666,51.269999999999996,0.5464479878965414,Principal,36-40
40.0,19.0,6.91,8.67,5.0,6.0,4.0,5.0,10.44,0.76,28.34,Low,0.543515818817532,0.3333333333333333,26.41,0.5767012022259282,Principal,36-40
41.0,1.0,5.65,8.81,4.0,1.0,26.0,5.0,9.15,0.03,32.73,Low,0.5972972569393745,3.7142857142857144,15.15,0.45402946038258113,Junior,41-44
32.0,4.0,11.06,8.34,6.0,12.0,12.0,5.0,12.69,1.02,76.8,High,0.3941052465639896,0.6666666666666666,42.56,0.7194243741697394,Mid,31-35
26.0,17.0,10.39,6.86,4.0,3.0,9.0,4.0,12.8,1.69,57.99,Medium,0.36869338642978067,1.125,22.39,0.5830902940101612,Principal,26-30
42.0,6.0,12.79,6.1,3.0,15.0,5.0,3.0,14.06,0.64,88.38,High,0.2510241992169758,0.2631578947368421,47.29,0.4918031980650495,Mid,41-44
36.0,10.0,13.62,4.29,4.0,9.0,0.0,8.0,17.48,0.19,100.0,High,0.14405144231345846,0.0,43.62,0.9324007150581083,Senior,36-40
21.0,10.0,12.57,8.74,1.0,16.0,29.0,3.0,17.52,1.95,65.5,Medium,0.3552675189342798,1.45,49.07,0.11441646288141158,Senior,20-25
31.0,16.0,4.6,8.76,6.0,13.0,10.0,0.0,8.56,0.26,33.89,Low,0.6854102822636564,0.7142857142857143,30.6,0.6849314286607959,Principal,31-35
44.0,15.0,10.65,4.09,0.0,11.0,19.0,7.0,15.03,1.06,80.39,High,0.20054516353017277,1.0,43.15,0.0,Principal,41-44
29.0,12.0,11.85,5.78,4.0,12.0,8.0,7.0,14.76,1.62,75.76,High,0.2780909328037981,0.4,46.35,0.6920414027610029,Senior,26-30
37.0,4.0,13.82,8.4,0.0,19.0,15.0,2.0,15.2,0.5,53.795,Medium,0.30668503422863425,0.6818181818181818,54.82,0.0,Mid,36-40
41.0,19.0,7.75,4.4,4.0,7.0,14.0,8.0,11.66,1.68,39.88,Medium,0.31324058149198447,0.875,33.75,0.9090907024793857,Principal,41-44
30.0,15.0,5.7,4.98,7.0,16.0,4.0,6.0,7.73,1.11,58.54,Medium,0.45346236385239297,0.17391304347826086,46.7,1.4056222077063838,Principal,26-30
35.0,15.0,12.53,8.89,6.0,17.0,14.0,6.0,15.08,0.66,80.43,High,0.345889158062689,0.5833333333333334,55.53,0.6749155596270462,Principal,31-35
36.0,15.0,7.17,8.24,3.0,9.0,0.0,4.0,12.02,1.73,29.29,Low,0.5195414007534446,0.0,31.17,0.36407762571873475,Principal,36-40
38.0,13.0,9.98,8.56,0.0,12.0,14.0,2.0,14.6,1.24,38.23,Medium,0.3986981123393771,0.9333333333333333,36.980000000000004,0.0,Senior,36-40
37.0,5.0,7.9,4.71,6.0,1.0,3.0,9.0,10.84,1.23,72.89,High,0.31696903324604936,0.2727272727272727,23.4,1.2738850798545478,Mid,36-40
22.0,1.0,8.02,5.06,4.0,16.0,27.0,4.0,12.87,1.01,72.43,High,0.2905696366409939,1.2857142857142858,46.019999999999996,0.7905136777640953,Junior,20-25
40.0,13.0,11.32,7.03,5.0,5.0,15.0,2.0,14.4,0.55,44.27,Medium,0.2947122747001448,1.875,24.32,0.7112374521710594,Senior,36-40
35.0,15.0,7.61,6.51,4.0,11.0,21.0,2.0,9.1,0.61,58.67,Medium,0.42609213488377407,1.5,32.61,0.6144392297328373,Principal,31-35
25.0,19.0,10.93,5.49,0.0,12.0,6.0,0.0,14.0,0.18,53.49,Medium,0.22743681398167612,0.46153846153846156,34.93,0.0,Principal,20-25
32.0,12.0,4.14,8.42,5.0,3.0,22.0,3.0,8.58,0.49,15.24,Low,0.7004716430446822,3.142857142857143,14.64,0.5938241575030693,Senior,31-35
31.0,14.0,7.25,8.51,7.0,14.0,7.0,8.0,10.4,0.56,70.09,High,0.5138809907149581,0.30434782608695654,47.25,0.8225615954686728,Senior,31-35
30.0,11.0,7.19,5.46,6.0,15.0,20.0,5.0,11.18,0.12,70.91,High,0.30375610757996147,0.9523809523809523,44.69,1.0989008976371981,Senior,26-30
34.0,8.0,11.49,4.78,4.0,18.0,21.0,5.0,14.68,0.22,100.0,High,0.19105845658928325,0.875,54.99,0.8368199086150818,Senior,31-35
34.0,17.0,7.15,4.75,0.0,14.0,26.0,5.0,10.33,0.54,51.21,Medium,0.30263156163435,1.3,42.65,0.0,Principal,31-35
35.0,13.0,10.33,6.42,1.0,9.0,26.0,4.0,12.47,1.35,44.51,Medium,0.3407894587373044,1.8571428571428572,34.33,0.1557632156132063,Senior,31-35
29.0,19.0,10.89,4.66,2.0,19.0,1.0,1.0,12.7,0.37,69.94,Medium,0.2132259341574424,0.047619047619047616,50.39,0.4291844572565542,Principal,26-30
31.0,3.0,10.58,6.37,1.0,5.0,29.0,4.0,12.7,1.04,49.72,Medium,0.3182989553995294,2.9,26.58,0.15698584662702564,Mid,31-35
32.0,7.0,10.03,6.31,0.0,4.0,11.0,9.0,12.79,1.02,58.89,Medium,0.32120945130545786,0.7857142857142857,31.53,0.0,Mid,31-35
23.0,7.0,8.14,8.42,3.0,1.0,25.0,2.0,12.38,1.67,13.53,Low,0.49171537564739876,6.25,13.14,0.35629449450184153,Mid,20-25
26.0,15.0,7.73,5.48,3.0,19.0,27.0,9.0,12.05,1.22,82.31,High,0.33872596871961735,0.9310344827586207,59.230000000000004,0.5474451555757015,Principal,26-30
41.0,9.0,9.65,6.8,2.0,1.0,1.0,1.0,12.02,1.83,19.15,Low,0.3982464052493582,0.3333333333333333,13.15,0.29411760380623475,Senior,41-44
21.0,16.0,4.64,7.72,0.0,4.0,13.0,3.0,7.85,1.26,6.79,Low,0.7189751225800544,1.625,17.14,0.0,Principal,20-25
